40.00009918, 2.604
40.01543614, 2.187
40.03077310, 2.604
40.04611006, 2.500
40.06144702, 3.021
40.07678398, 2.917
40.09212094, 2.187
40.10745790, 2.292
40.12279486, 2.708
40.13813182, 2.187
40.15346878, 2.812
40.16880574, 2.604
40.18414270, 2.500
40.19947966, 2.187
40.21481662, 2.708
40.23015358, 2.396
40.24549054, 2.500
40.26082750, 2.187
40.27616446, 2.500
40.29150141, 2.500
40.30683837, 2.187
40.32217533, 1.875
40.33751229, 2.604
40.35284925, 2.708
40.36818621, 1.562
40.38352317, 1.667
40.39886013, 2.604
40.41419709, 3.854
40.42953405, 2.292
40.44487101, 2.083
40.46020797, 2.396
40.47554493, 3.021
40.49088189, 2.292
40.50621885, 3.646
40.52155581, 3.229
40.53689277, 2.604
40.55222973, 3.021
40.56756669, 3.646
40.58290365, 2.292
40.59824061, 2.187
40.61357757, 2.187
40.62891453, 1.979
40.64425149, 2.500
40.65958845, 2.708
40.67492541, 3.125
40.69026237, 1.667
40.70559932, 1.875
40.72093628, 3.125
40.73627324, 1.979
40.75161020, 4.062
40.76694716, 2.708
40.78228412, 2.292
40.79762108, 1.875
40.81295804, 3.229
40.82829500, 2.396
40.84363196, 2.500
40.85896892, 2.083
40.87430588, 1.875
40.88964284, 2.812
40.90497980, 3.229
40.92031676, 2.604
40.93565372, 2.812
40.95099068, 2.500
40.96632764, 3.333
40.98166460, 1.979
40.99700156, 3.333
41.01233852, 2.604
41.02767548, 2.708
41.04301244, 2.812
41.05834940, 2.708
41.07368636, 2.292
41.08902332, 2.812
41.10436027, 2.917
41.11969723, 1.875
41.13503419, 2.708
41.15037115, 3.854
41.16570811, 2.708
41.18104507, 1.667
41.19638203, 1.875
41.21171899, 2.187
41.22705595, 2.604
41.24239291, 2.604
41.25772987, 2.708
41.27306683, 2.292
41.28840379, 2.396
41.30374075, 4.062
41.31907771, 3.125
41.33441467, 2.708
41.34975163, 1.875
41.36508859, 3.333
41.38042555, 2.812
41.39576251, 2.083
41.41109947, 2.708
41.42643643, 1.875
41.44177339, 2.187
41.45711035, 3.229
41.47244731, 3.437
41.48778427, 2.396
41.50312123, 2.812
41.51845818, 2.812
41.53379514, 2.917
41.54913210, 2.187
41.56446906, 2.917
41.57980602, 3.229
41.59514298, 3.437
41.61047994, 2.708
41.62581690, 2.812
41.64115386, 3.021
41.65649082, 2.500
41.67182778, 2.083
41.68716474, 2.708
41.70250170, 2.917
41.71783866, 2.708
41.73317562, 2.708
41.74851258, 2.292
41.76384954, 2.917
41.77918650, 3.229
41.79452346, 2.917
41.80986042, 2.292
41.82519738, 3.229
41.84053434, 3.333
41.85587130, 3.229
41.87120826, 3.021
41.88654522, 2.812
41.90188218, 2.917
41.91721913, 2.917
41.93255609, 2.500
41.94789305, 3.646
41.96323001, 2.708
41.97856697, 2.500
41.99390393, 3.542
42.00924089, 2.708
42.02457785, 3.437
42.03991481, 2.604
42.05525177, 2.292
42.07058873, 2.292
42.08592569, 2.812
42.10126265, 3.437
42.11659961, 4.375
42.13193657, 2.917
42.14727353, 3.854
42.16261049, 5.104
42.17794745, 4.896
42.19328441, 5.000
42.20862137, 4.062
42.22395833, 3.646
42.23929529, 3.542
42.25463225, 3.542
42.26996921, 3.958
42.28530617, 3.437
42.30064313, 2.708
42.31598009, 3.229
42.33131704, 3.437
42.34665400, 3.021
42.36199096, 2.604
42.37732792, 2.917
42.39266488, 3.125
42.40800184, 2.396
42.42333880, 2.708
42.43867576, 2.500
42.45401272, 4.167
42.46934968, 2.292
42.48468664, 2.917
42.50002360, 2.083
42.51536056, 3.542
42.53069752, 2.604
42.54603448, 2.292
42.56137144, 2.292
42.57670840, 2.187
42.59204536, 2.812
42.60738232, 1.875
42.62271928, 2.292
42.63805624, 2.292
42.65339320, 2.917
42.66873016, 2.812
42.68406712, 2.187
42.69940408, 2.292
42.71474104, 3.021
42.73007799, 2.812
42.74541495, 2.604
42.76075191, 2.708
42.77608887, 2.812
42.79142583, 3.125
42.80676279, 3.333
42.82209975, 2.500
42.83743671, 2.812
42.85277367, 1.875
42.86811063, 1.458
42.88344759, 1.771
42.89878455, 1.146
42.91412151, 2.708
42.92945847, 2.292
42.94479543, 3.125
42.96013239, 3.021
42.97546935, 3.958
42.99080631, 2.187
43.00614327, 3.437
43.02148023, 3.229
43.03681719, 2.292
43.05215415, 1.979
43.06749111, 2.917
43.08282807, 3.333
43.09816503, 3.021
43.11350199, 1.458
43.12883895, 1.979
43.14417590, 1.979
43.15951286, 2.812
43.17484982, 2.292
43.19018678, 3.229
43.20552374, 2.083
43.22086070, 2.083
43.23619766, 2.187
43.25153462, 3.229
43.26687158, 2.604
43.28220854, 2.500
43.29754550, 2.812
43.31288246, 2.500
43.32821942, 3.021
43.34355638, 2.396
43.35889334, 2.604
43.37423030, 2.917
43.38956726, 2.500
43.40490422, 2.812
43.42024118, 3.333
43.43557814, 3.750
43.45091510, 3.125
43.46625206, 3.542
43.48158902, 2.396
43.49692598, 2.083
43.51226294, 1.979
43.52759990, 2.187
43.54293685, 3.333
43.55827381, 2.187
43.57361077, 2.812
43.58894773, 2.500
43.60428469, 2.500
43.61962165, 2.187
43.63495861, 2.187
43.65029557, 2.396
43.66563253, 2.083
43.68096949, 2.812
43.69630645, 3.125
43.71164341, 2.396
43.72698037, 3.229
43.74231733, 1.771
43.75765429, 3.229
43.77299125, 2.292
43.78832821, 3.437
43.80366517, 2.396
43.81900213, 3.437
43.83433909, 2.083
43.84967605, 2.187
43.86501301, 2.812
43.88034997, 2.708
43.89568693, 3.229
43.91102389, 2.083
43.92636085, 2.604
43.94169781, 2.500
43.95703476, 2.812
43.97237172, 2.396
43.98770868, 3.229
44.00304564, 1.458
44.01838260, 1.979
44.03371956, 2.187
44.04905652, 2.083
44.06439348, 1.562
44.07973044, 2.500
44.09506740, 2.708
44.11040436, 1.979
44.12574132, 2.396
44.14107828, 2.396
44.15641524, 3.750
44.17175220, 2.812
44.18708916, 2.083
44.20242612, 3.750
44.21776308, 2.500
44.23310004, 2.708
44.24843700, 2.292
44.26377396, 2.396
44.27911092, 2.812
44.29444788, 1.979
44.30978484, 3.021
44.32512180, 2.708
44.34045876, 2.604
44.35579572, 2.292
44.37113267, 1.979
44.38646963, 2.812
44.40180659, 3.646
44.41714355, 2.917
44.43248051, 2.812
